NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,canonical_smiles,scaffold
0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,TOX24950,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,O=C(c1ccccc1)c1ccccc1
0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,TOX6098,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6091,FC(Cl)(Cl)C(F)(Cl)Cl,FC(Cl)(Cl)C(F)(Cl)Cl,
0.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,,,,TOX6097,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,c1ccccc1
0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX5689,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5688,C1COCCN1,C1COCCN1,C1COCCN1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TOX5680,CCCCC(CC)COC(=O)c1ccccc1C(=O)O,CCCCC(CC)COC(=O)c1ccccc1C(=O)O,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,TOX2655,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,c1ccccc1
,,,,,,,0.0,,0.0,,,TOX2657,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,c1ccc2c(c1)CCN1CCCCC21
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6325,COc1ccc(NC(C)=O)cc1,COc1ccc(NC(C)=O)cc1,c1ccccc1
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24445,BrCc1ccc(Br)cc1,BrCc1ccc(Br)cc1,c1ccccc1
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX25792,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,c1ccc(Cc2ccccc2)cc1
0.0,0.0,,,0.0,0.0,,,0.0,,,,TOX25791,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,c1ccc2c(c1)CC(N1CCNCC1)c1ccccc1S2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX9848,CCC(CC)C(C)CCOC(C)=O,CCC(CC)C(C)CCOC(C)=O,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25794,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,c1ccccc1.c1ccccc1
0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,TOX5355,O=CCCCC=O,O=CCCCC=O,
0.0,0.0,,0.0,,1.0,,0.0,0.0,1.0,1.0,,TOX2437,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,c1ccc(CCCCc2ccccc2)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX21126,N#C[Fe-2](C#N)(C#N)(C#N)(C#N)N=O,N#C[Fe-2](C#N)(C#N)(C#N)(C#N)N=O,
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2439,O=C(O)c1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1,O=C(O)c1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1,c1ccc(C(c2ccccc2)c2ccccc2)cc1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX14286,Cn1sc(Cl)cc1=O,Cn1sc(Cl)cc1=O,O=c1ccs[nH]1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14287,CCCCCCCC1CCC(=O)O1,CCCCCCCC1CCC(=O)O1,O=C1CCCO1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14282,O=C(O)COc1ccc(Cl)cc1,O=C(O)COc1ccc(Cl)cc1,c1ccccc1
0.0,,,1.0,,,,1.0,,,1.0,,TOX29155,CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,c1c[nH+]c[nH]1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX12628,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,O=C(NNC(=O)c1ccccc1)c1ccccc1
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12624,C#CCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)C,C#CCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)C,
0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,TOX12627,COC(C)(C)CCCC(C)C/C=C/C(C)=C/C(=O)OC(C)C,COC(C)(C)CCCC(C)C/C=C/C(C)=C/C(=O)OC(C)C,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12622,Cc1cc(=O)[nH]o1,Cc1cc(=O)[nH]o1,O=c1cco[nH]1
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12623,O=C(O)CCCc1c[nH]c2ccccc12,O=C(O)CCCc1c[nH]c2ccccc12,c1ccc2[nH]ccc2c1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX25578,O=C(O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,O=C(O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,c1ccc2c3c([nH]c2c1)[C@@H]1C[C@@H]2CCCC[C@H]2CN1CC3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25576,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1,c1ccc2ccccc2c1
,,,,,,,0.0,,0.0,,,TOX25575,Cc1ccsc1/C=C/C1=NCCCN1C,Cc1ccsc1/C=C/C1=NCCCN1C,C(=C/c1cccs1)\C1=NCCCN1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX25572,CC1(C)[C@@H](OC(=O)CCC(=O)[O-])CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)[O-])CC[C@]3(C)CC[C@]21C,CC1(C)[C@@H](OC(=O)CCC(=O)[O-])CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)[O-])CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,O=C1C=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3CCCCC3[C@@H]12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25571,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,c1ccccc1
0.0,,0.0,0.0,1.0,0.0,,,0.0,,1.0,,TOX18887,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21
0.0,0.0,,1.0,,1.0,,,0.0,,1.0,,TOX18666,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,c1ccncc1
0.0,,,1.0,,,,0.0,,1.0,1.0,,TOX18888,CCNc1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)c2ccccc12,CCNc1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)c2ccccc12,[N+]=C1C=CC(=C(c2ccccc2)c2cccc3ccccc23)C=C1
,0.0,,,1.0,0.0,0.0,,1.0,0.0,,0.0,TOX13390,COc1cc(/C=C/c2ccccc2)oc(=O)c1,COc1cc(/C=C/c2ccccc2)oc(=O)c1,O=c1cccc(/C=C/c2ccccc2)o1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX16288,CCCCCCCCCCC(CO)CCCCCCCC,CCCCCCCCCCC(CO)CCCCCCCC,
0.0,0.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,0.0,TOX7050,CN(C)C(=S)[S-],CN(C)C(=S)[S-],
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX7052,CC(C)(C)c1cccc(C(C)(C)C)c1O,CC(C)(C)c1cccc(C(C)(C)C)c1O,c1ccccc1
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3744,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,O=C(Nc1ccccc1)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3745,OC1OC[C@@H](O)[C@H](O)[C@H]1O,OC1OC[C@@H](O)[C@H](O)[C@H]1O,C1CCOCC1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,TOX3746,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,O=C(Nc1ccc2[nH]cc(Cc3ccc(C(=O)NS(=O)(=O)c4ccccc4)cc3)c2c1)OC1CCCC1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3747,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,O=c1ncccn1[C@H]1CCCO1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX3216,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,c1ccc(Oc2ccccc2)cc1
0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3214,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,c1ccc(Oc2ccccc2)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3749,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N,C1=COCCC1
0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,TOX29374,c1ccc2c(c1)CCc1ccccc1N2,c1ccc2c(c1)CCc1ccccc1N2,c1ccc2c(c1)CCc1ccccc1N2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4978,O=C(O)c1cc(Cl)ccc1Cl,O=C(O)c1cc(Cl)ccc1Cl,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4979,O=C(O)c1c(Cl)cccc1Cl,O=C(O)c1c(Cl)cccc1Cl,c1ccccc1
1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4976,O=C(O)c1cccc(Cl)c1Cl,O=C(O)c1cccc(Cl)c1Cl,c1ccccc1
,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4977,O=C(O)c1ccc(Cl)cc1Cl,O=C(O)c1ccc(Cl)cc1Cl,c1ccccc1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4970,O=Cc1c(Cl)cccc1Cl,O=Cc1c(Cl)cccc1Cl,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4971,O=Cc1ccc(Cl)c(Cl)c1,O=Cc1ccc(Cl)c(Cl)c1,c1ccccc1
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,TOX17224,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O,O=C1CCCCOC(=O)C[C@@H](O[C@H]2CCCCO2)C[C@@H](O[C@H]2CCCCO2)CCC1
0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,TOX10707,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6CC(O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@@]43C)N2C1,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6CC(O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1,C1=C2CC(O[C@@H]3OCC[C@H](O[C@H]4CCCCO4)[C@H]3O[C@@H]3CCCCO3)CCC2[C@H]2CCC3[C@@H](C[C@H]4[C@@H]3C[C@H]3CCCCN34)[C@@H]2C1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX7443,C=CC(=O)NCOCCCC,C=CC(=O)NCOCCCC,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7441,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,O=C(c1ccccc1)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX7449,CCCCCCCCCC#N,CCCCCCCCCC#N,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX29309,ClCCCCBr,ClCCCCBr,
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX29308,CCCCCCCCCCCBr,CCCCCCCCCCCBr,
0.0,0.0,1.0,,1.0,0.0,0.0,,1.0,,1.0,1.0,TOX26178,CCCOc1ccc2nc(NC(=O)OC)sc2c1,CCCOc1ccc2nc(NC(=O)OC)sc2c1,c1ccc2scnc2c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX26176,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,O=C(CCN1CCNCC1)N1c2ccccc2Sc2ccccc21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29307,CCCCCCCCCBr,CCCCCCCCCBr,
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29301,O=C(Cl)c1ccc(F)c(Cl)c1,O=C(Cl)c1ccc(F)c(Cl)c1,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29303,O=S(=O)(Cl)c1c(Cl)cccc1Cl,O=S(=O)(Cl)c1c(Cl)cccc1Cl,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27552,CCCCCCOC(=O)CCCCC,CCCCCCOC(=O)CCCCC,
0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX27553,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX27551,CCCCC1CCCCC(=O)O1,CCCCC1CCCCC(=O)O1,O=C1CCCCCO1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27556,CC=C(C)C(=O)OCCC(C)CCC=C(C)C,CC=C(C)C(=O)OCCC(C)CCC=C(C)C,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27554,CC/C=C\CCOC(=O)c1ccccc1,CC/C=C\CCOC(=O)c1ccccc1,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27558,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27559,CCCCCCOC(=O)CCC,CCCCCCOC(=O)CCC,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,TOX21680,ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,C1=CC2CCC1C2
0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,TOX21682,O=S1(=O)OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2ccccc21,O=S1(=O)OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2ccccc21,O=S1(=O)OC(c2ccccc2)(c2ccccc2)c2ccccc21
0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX21684,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,c1ccccc1
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX21689,CCOC(=O)c1cnc2cc(OCC(C)C)c(OCC(C)C)cc2c1O,CCOC(=O)c1cnc2cc(OCC(C)C)c(OCC(C)C)cc2c1O,c1ccc2ncccc2c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26798,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,c1ccccc1
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14113,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,O=C1C=C2CC[C@H]3[C@@H]4CCC(=O)C4CC[C@@H]3C2CC1
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,0.0,TOX26791,CCCCCc1ccc(C)cc1O,CCCCCc1ccc(C)cc1O,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26790,CCCOC(=O)c1ccccc1O,CCCOC(=O)c1ccccc1O,c1ccccc1
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26795,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(N)n3CCO)CS[C@H]12)c1csc(N)n1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(N)n3CCO)CS[C@H]12)c1csc(N)n1,N=C(C(=O)N[C@@H]1C(=O)N2C=C(C[n+]3ccc[nH]3)CS[C@H]12)c1cscn1
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX22089,CCCCCCCCCCCCSC#N,CCCCCCCCCCCCSC#N,
0.0,0.0,0.0,,0.0,0.0,,,,,,,TOX22086,CCCCCCCCCCCCN1CCCCCC1=O,CCCCCCCCCCCCN1CCCCCC1=O,O=C1CCCCCN1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX22084,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9679,Cl[Sn](Cl)(Cl)Cl,Cl[Sn](Cl)(Cl)Cl,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25296,NCc1ccc(S(N)(=O)=O)cc1,NCc1ccc(S(N)(=O)=O)cc1,c1ccccc1
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX9670,CC1CC(CC2CCC(N)C(C)C2)CCC1N,CC1CC(CC2CCC(N)C(C)C2)CCC1N,C1CCC(CC2CCCCC2)CC1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9671,CC(O)(P(=O)([O-])O)P(=O)([O-])O,CC(O)(P(=O)([O-])O)P(=O)([O-])O,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9677,O=[Si]=O,O=[Si]=O,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24909,CO[Si](C)(OC)c1ccccc1,CO[Si](C)(OC)c1ccccc1,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20795,Cc1ccc(S(=O)(=O)[N-]Cl)cc1,Cc1ccc(S(=O)(=O)[N-]Cl)cc1,c1ccccc1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX20794,[O-]c1ccccc1-c1ccccc1,[O-]c1ccccc1-c1ccccc1,c1ccc(-c2ccccc2)cc1
0.0,,1.0,,,0.0,0.0,1.0,0.0,0.0,,0.0,TOX5166,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,c1ccc2ccccc2c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5167,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc(S(=O)(=O)O)cc2c1O,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc(S(=O)(=O)O)cc2c1O,c1ccc2ccccc2c1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX5164,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1,c1ccc2ccccc2c1
0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX5165,O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,c1ccc2ccccc2c1
0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,TOX865,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,c1ccc(Cc2ccccc2)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22335,CCCCOC(=O)[C@H](C)O,CCCCOC(=O)[C@H](C)O,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX22337,CCCOC(=O)CC,CCCOC(=O)CC,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22338,CC(COC(C)(C)C)OCCCO,CC(COC(C)(C)C)OCCCO,
